"url","teacher","teacher_link","top_responder","avg_star_rating","total_reviews","total_students","total_courses"
"https://www.udemy.com/r-programming-for-simulation-and-monte-carlo-methods/","Geoffrey Hubona, Ph.D.","https://www.udemy.com/user/drgeoffreyhubona/","","4","1600","13301","28"
"https://www.udemy.com/big-data-science-with-apache-hadoop/","V2 Maestros, LLC","https://www.udemy.com/user/kumaranponnambalam/","","4.2","3707","37142","13"
"https://www.udemy.com/deep-learning-prerequisites-the-numpy-stack-in-python/","Lazy Programmer Inc.","https://www.udemy.com/user/lazy-programmer/","","4.6","16611","88184","19"
"https://www.udemy.com/keras-deep-learning-in-python/","Francisco Juretig","https://www.udemy.com/user/francisco-juretig/","Top-responder","3.8","186","2250","9"
"https://www.udemy.com/forecasting-time-series-using-xlminer-r-and-tableau/","ExcelR Solutions","https://www.udemy.com/user/5553b3eb96db8/","","4","835","8022","8"
"https://www.udemy.com/ten-excel-features-every-analyst-should-know/","John MacDougall","https://www.udemy.com/user/john-macdougall-4/","","4.4","391","5398","1"
"https://www.udemy.com/machine-learning-and-statistical-modeling-with-r/","R-Tutorials Training","https://www.udemy.com/user/rtutorials/","","4.4","6502","67566","18"
"https://www.udemy.com/r-data-management-shape-your-data/","R-Tutorials Training","https://www.udemy.com/user/rtutorials/","","4.4","6502","67565","18"
"https://www.udemy.com/how-to-discover-viral-content-with-buzzsumo-in-2016/","Sandor Kiss","https://www.udemy.com/user/sandorkiss2/","","4.2","9543","164522","75"
"https://www.udemy.com/how-to-discover-viral-content-with-buzzsumo-in-2016/","Patrick Dermak","https://www.udemy.com/user/patrickdermak/","","4.2","5516","117100","39"
"https://www.udemy.com/real-world-vagrant-for-distributed-computing/","Toyin Akin","https://www.udemy.com/user/toyinakin/","","3.8","153","1474","15"
"https://www.udemy.com/want-to-be-a-data-scientist/","V2 Maestros, LLC","https://www.udemy.com/user/kumaranponnambalam/","","4.2","3707","37133","13"
"https://www.udemy.com/statisticsinr/","R-Tutorials Training","https://www.udemy.com/user/rtutorials/","","4.4","6502","67563","18"
"https://www.udemy.com/5-steps-to-becoming-a-business-analyst/","Jeremy Aschenbrenner | The BA Guide","https://www.udemy.com/user/jeremy-aschenbrenner/","","4.5","2919","15620","6"
"https://www.udemy.com/alteryx-self-service-analytics-in-your-hands/","Renato Baruti","https://www.udemy.com/user/renato-baruti/","","3.8","141","593","2"
"https://www.udemy.com/become-a-citizen-data-scientist-marketing-perspective/","Mohamed Jendoubi","https://www.udemy.com/user/uluumy/","","4.5","25","1855","1"
"https://www.udemy.com/data-science-4-newbs/","Larry Wai","https://www.udemy.com/user/larrywai/","","4.2","78","2233","2"
"https://www.udemy.com/spatialsql/","Dr. Arthur Lembo","https://www.udemy.com/user/art-lembo/","","4.4","1006","5167","11"
"https://www.udemy.com/sql-the-hitch-hikers-guide-to-writing-sql-queries/","Paul Scotchford","https://www.udemy.com/user/paulscotchford2/","","4.5","2180","31338","4"
"https://www.udemy.com/graphs-in-r/","R-Tutorials Training","https://www.udemy.com/user/rtutorials/","","4.4","6502","67566","18"
"https://www.udemy.com/business-analysis-cases-in-excel/","Asen Gyczew","https://www.udemy.com/user/asengyczew/","","4.3","1204","23776","23"
"https://www.udemy.com/recommendation-systems/","Loony Corn","https://www.udemy.com/user/janani-ravi-2/","","4.3","6169","45835","77"
"https://www.udemy.com/learn-how-amazon-netflix-etc-give-you-recommendations/","Dr. Subhrajit Roy","https://www.udemy.com/user/subhrajit-roy/","","3.9","108","1427","1"
"https://www.udemy.com/apache-spark-scala-do-big-data-analytics-ml/","V2 Maestros, LLC","https://www.udemy.com/user/kumaranponnambalam/","","4.2","3707","37142","13"
"https://www.udemy.com/qlikview-by-examples-beginner-course-fast-track/","Taha Mahmoud","https://www.udemy.com/user/taha-m-mahmoud/","","3.6","91","1959","5"
"https://www.udemy.com/sas-certificate-course-by-solving-questions/","Datagist INC","https://www.udemy.com/user/datagist/","","4.3","50","413","2"
"https://www.udemy.com/multivariate-data-visualization-with-r/","Geoffrey Hubona, Ph.D.","https://www.udemy.com/user/drgeoffreyhubona/","","4","1600","13301","28"
"https://www.udemy.com/bayesian-computational-analyses-with-r/","Geoffrey Hubona, Ph.D.","https://www.udemy.com/user/drgeoffreyhubona/","","4","1600","13301","28"
"https://www.udemy.com/sentiment-analysis/","Loony Corn","https://www.udemy.com/user/janani-ravi-2/","","4.3","6169","45839","77"
"https://www.udemy.com/business-analysis-demonstrated/","Cristian Fador","https://www.udemy.com/user/cristian-fador/","","4.3","549","1897","3"
"https://www.udemy.com/introduction-to-r-programming-must-see-introduction-to-r/","Dhruv Bais","https://www.udemy.com/user/548657673a1b6/","","4.1","3022","46062","23"
"https://www.udemy.com/google-analytics-reports-and-dashboards-with-data-studio/","Ian Littlejohn","https://www.udemy.com/user/ianlittlejohn2/","","4.4","1988","11604","11"
"https://www.udemy.com/complete-stata-workflow-tips/","Mauricio Maroto","https://www.udemy.com/user/mauricio-maroto-2/","","4.1","184","1151","4"
"https://www.udemy.com/build-big-data-pipelines-w-hadoop-flume-pig-mongodb/","V2 Maestros, LLC","https://www.udemy.com/user/kumaranponnambalam/","","4.2","3707","37132","13"
"https://www.udemy.com/spss-statistics-foundation-course-from-scratch-to-advanced/","Dr. Sanjay Singh","https://www.udemy.com/user/drsanjaysingh/","","4.2","167","1644","4"
"https://www.udemy.com/spss-statistics-foundation-course-from-scratch-to-advanced/","Yogita Aggarwal","https://www.udemy.com/user/yogitaaggarwal/","","4.3","119","1319","1"
"https://www.udemy.com/big-data-and-hadoop-edureka/","Edureka !","https://www.udemy.com/user/edureka-2/","","4.2","650","11925","1"
"https://www.udemy.com/r-basics/","R-Tutorials Training","https://www.udemy.com/user/rtutorials/","","4.4","6502","67553","18"
"https://www.udemy.com/r-programming-course-for-absolute-beginners/","Bogdan Anastasiei","https://www.udemy.com/user/bogdananastasiei/","","4.4","1080","32402","7"
"https://www.udemy.com/practical-statistics-for-the-user-experience-i/","Jeff Sauro","https://www.udemy.com/user/jeffsauro/","","4.3","109","4201","1"
"https://www.udemy.com/more-data-mining-with-r/","Geoffrey Hubona, Ph.D.","https://www.udemy.com/user/drgeoffreyhubona/","","4","1600","13300","28"
"https://www.udemy.com/build-interactive-dashboards-and-reports-with-google-data-studio/","Annabel Lyle","https://www.udemy.com/user/annabelsjlyle/","","4.6","38","335","1"
"https://www.udemy.com/machlearn3/","Charles Redmond","https://www.udemy.com/user/charlesredmond/","","4.6","2316","29118","7"
"https://www.udemy.com/simpleandintermittent/","Business Consulting","https://www.udemy.com/user/anamind-consulting/","","3.4","37","1577","6"
"https://www.udemy.com/using-your-data-to-grow-your-business/","Gary Kind","https://www.udemy.com/user/garykind/","","4.2","1017","43555","12"
"https://www.udemy.com/tableau-desktop-training/","Sunil Kumar Gupta","https://www.udemy.com/user/sunilkumargupta5/","","3.8","760","21068","13"
"https://www.udemy.com/excel-power-query-for-finance-and-accounting/","Doug Burke","https://www.udemy.com/user/doug-burke/","","3.9","55","1462","4"
"https://www.udemy.com/excel-power-user/","Eric Andrews","https://www.udemy.com/user/eric-andrews-2/","","4.5","187","623","1"
"https://www.udemy.com/advanced-sas-course-by-solving-questions-and-use-cases/","Datagist INC","https://www.udemy.com/user/datagist/","","4.3","50","413","2"
"https://www.udemy.com/learn-r-programming-and-data-science-through-exercises/","Dhruv Bais","https://www.udemy.com/user/548657673a1b6/","","4.1","3022","46063","23"
"https://www.udemy.com/master-data-management-s/","Adastra Academy","https://www.udemy.com/user/adastraacademy/","","4","1318","12744","6"
"https://www.udemy.com/tableau-spreadsheets/","RG BI","https://www.udemy.com/user/rg-bi/","","4.7","9","87","1"
"https://www.udemy.com/new-product-forecasting-process/","Business Consulting","https://www.udemy.com/user/anamind-consulting/","","3.4","37","1577","6"
"https://www.udemy.com/descriptive-statistics-spss/","Quantitative Specialists","https://www.udemy.com/user/ronaldyockey/","","4.3","548","5479","9"
"https://www.udemy.com/amazon-ppc-sponsored-products-course/","Paul S.","https://www.udemy.com/user/pauls2/","","4","194","664","1"
"https://www.udemy.com/sql-joins/","Loony Corn","https://www.udemy.com/user/janani-ravi-2/","","4.3","6169","45839","77"
"https://www.udemy.com/microsoftbusinessintelligence/","Business Data analyst Ikram Haq","https://www.udemy.com/user/ikram-haq/","","4.3","25","2192","3"
"https://www.udemy.com/intro-to-big-data-and-the-hadoop-ecosystem/","CyberTraining 365","https://www.udemy.com/user/security-cyber-think-tank/","","4.1","2780","52054","16"
"https://www.udemy.com/intro-to-big-data-and-the-hadoop-ecosystem/","Samy Mkacher","https://www.udemy.com/user/samymkacher/","","4.5","1769","51154","10"
"https://www.udemy.com/comprehensive-linear-modeling-with-r/","Geoffrey Hubona, Ph.D.","https://www.udemy.com/user/drgeoffreyhubona/","","4","1600","13301","28"
"https://www.udemy.com/business-analysis-essentials/","Cristian Fador","https://www.udemy.com/user/cristian-fador/","","4.3","549","1898","3"
"https://www.udemy.com/exponentialsmoothing/","Business Consulting","https://www.udemy.com/user/anamind-consulting/","","3.4","37","1577","6"
"https://www.udemy.com/statistics-with-r-intermediate-level/","Bogdan Anastasiei","https://www.udemy.com/user/bogdananastasiei/","","4.4","1080","32403","7"
"https://www.udemy.com/statistics-with-r-advanced-level/","Bogdan Anastasiei","https://www.udemy.com/user/bogdananastasiei/","","4.4","1080","32403","7"
"https://www.udemy.com/essential-fundamentals-of-r/","Geoffrey Hubona, Ph.D.","https://www.udemy.com/user/drgeoffreyhubona/","","4","1600","13301","28"
"https://www.udemy.com/case-studies-in-data-mining-with-r/","Geoffrey Hubona, Ph.D.","https://www.udemy.com/user/drgeoffreyhubona/","","4","1600","13301","28"
"https://www.udemy.com/excel-charts/","R-Tutorials Training","https://www.udemy.com/user/rtutorials/","","4.4","6502","67562","18"
"https://www.udemy.com/microsoft-excel-in-75-minutes-part-2/","Startup Saturdays","https://www.udemy.com/user/startupsaturdays/","","4","405","30922","14"
"https://www.udemy.com/logistic-regression-credit-scoring-modelling-using-sas/","Gopal Prasad Malakar","https://www.udemy.com/user/gopalprasadmalakar/","Top-responder","4.2","2186","25466","16"
"https://www.udemy.com/effective-data-visualization/","Jef Heer","https://www.udemy.com/user/jef-heer/","","4.3","4","621","1"
"https://www.udemy.com/qlikview-developer-certification/","Vertechs .IO","https://www.udemy.com/user/qlikvideotraining/","","4.5","314","1106","3"
"https://www.udemy.com/qlikview-developer-certification/","Shilpan Patel","https://www.udemy.com/user/shilpan/","","4","1657","6736","5"
"https://www.udemy.com/qlikview-developer-certification/","Deepak Vadithala (DV)","https://www.udemy.com/user/dv/","","4.5","314","1106","3"
"https://www.udemy.com/data-mining-unsupervised-learning-using-r/","ExcelR Solutions","https://www.udemy.com/user/5553b3eb96db8/","","4","835","8023","8"
"https://www.udemy.com/learn-tableau-tutorial-tableau-training/","R-Tutorials Training","https://www.udemy.com/user/rtutorials/","","4.4","6502","67552","18"
"https://www.udemy.com/how-to-conduct-market-research-in-startups-and-small-firms/","Asen Gyczew","https://www.udemy.com/user/asengyczew/","","4.3","1204","23775","23"
"https://www.udemy.com/comprehensive-graphics-with-r/","Geoffrey Hubona, Ph.D.","https://www.udemy.com/user/drgeoffreyhubona/","","4","1600","13301","28"
"https://www.udemy.com/sas-programming-made-easy-with-examples/","Gopal Prasad Malakar","https://www.udemy.com/user/gopalprasadmalakar/","","4.2","2186","25458","16"
"https://www.udemy.com/microsoft-excel-in-75-minutes-part-6/","Startup Saturdays","https://www.udemy.com/user/startupsaturdays/","","4","405","30922","14"
"https://www.udemy.com/sql-for-marketing-analysis/","Anil Batra","https://www.udemy.com/user/anilbatra3/","","4.4","97","4592","3"
"https://www.udemy.com/inferential-statistics-spss/","Quantitative Specialists","https://www.udemy.com/user/ronaldyockey/","","4.3","548","5479","9"
"https://www.udemy.com/data-analytics-for-beginners/","ATI - Analytics Training Institute","https://www.udemy.com/user/gautammunshi/","","3.6","277","9677","13"
"https://www.udemy.com/mastering-qlikview-set-analysis/","Vertechs .IO","https://www.udemy.com/user/qlikvideotraining/","","4.5","314","1106","3"
"https://www.udemy.com/mastering-qlikview-set-analysis/","Shilpan Patel","https://www.udemy.com/user/shilpan/","","4","1657","6736","5"
"https://www.udemy.com/mastering-qlikview-set-analysis/","Deepak Vadithala (DV)","https://www.udemy.com/user/dv/","","4.5","314","1106","3"
"https://www.udemy.com/principal-component-analysis-pca-and-factor-analysis/","Gopal Prasad Malakar","https://www.udemy.com/user/gopalprasadmalakar/","","4.2","2186","25456","16"
"https://www.udemy.com/excel-case-studies-for-business-students/","Jeff Knowlton","https://www.udemy.com/user/jeffknowlton2/","","4.6","775","6826","5"
"https://www.udemy.com/hypothesis-testing-using-minitab-and-r/","ExcelR Solutions","https://www.udemy.com/user/5553b3eb96db8/","","4","835","8023","8"
"https://www.udemy.com/real-data-science-problems-with-python/","Francisco Juretig","https://www.udemy.com/user/francisco-juretig/","","3.8","186","2251","9"
"https://www.udemy.com/baseball4/","Charles Redmond","https://www.udemy.com/user/charlesredmond/","","4.6","2316","29120","7"
"https://www.udemy.com/linear-regression-analysis-basics-in-spss-statistics/","Andrew Luttrell, Ph.D.","https://www.udemy.com/user/andrewluttrell/","","4.4","4837","56956","17"
"https://www.udemy.com/problem-solving-tools-techniques-methods/","Ali Bouzid","https://www.udemy.com/user/abouzid/","","4.3","14","1389","1"
"https://www.udemy.com/baseball1/","Charles Redmond","https://www.udemy.com/user/charlesredmond/","","4.6","2316","29120","7"
"https://www.udemy.com/social-media-analytics-with-python/","V2 Maestros, LLC","https://www.udemy.com/user/kumaranponnambalam/","","4.2","3707","37137","13"
"https://www.udemy.com/social-media-analytics-with-r/","V2 Maestros, LLC","https://www.udemy.com/user/kumaranponnambalam/","","4.2","3707","37142","13"
"https://www.udemy.com/tableau-with-ease-and-r/","R-Tutorials Training","https://www.udemy.com/user/rtutorials/","","4.4","6502","67567","18"
"https://www.udemy.com/business-analysis-foundations/","International Business Education Association","https://www.udemy.com/user/hayden-thomas/","","4.3","50","806","1"
"https://www.udemy.com/python-extract-manipulate-and-analyze-data-with-5-projects/","Yoda Learning","https://www.udemy.com/user/yodalearning/","","4.3","1842","39285","50"
"https://www.udemy.com/python-extract-manipulate-and-analyze-data-with-5-projects/","Rishabh Pugalia","https://www.udemy.com/user/excelnext/","","4.1","637","10390","31"
"https://www.udemy.com/r-shiny-apps/","Geoffrey Hubona, Ph.D.","https://www.udemy.com/user/drgeoffreyhubona/","","4","1600","13301","28"
"https://www.udemy.com/qlikview/","Vjekoslav Levacic","https://www.udemy.com/user/vjekoslav/","","4.4","109","757","1"
"https://www.udemy.com/real-world-data-science-with-spark-2/","Packt Publishing","https://www.udemy.com/user/packtpublishing/","","4","9541","65841","748"
"https://www.udemy.com/data-and-statistics-for-business-and-economics/","Shubham Kalra","https://www.udemy.com/user/shubham-kalra-2/","","4.3","288","9598","8"
"https://www.udemy.com/learn-proven-research-tools-save-time-now/","LPAR Academy","https://www.udemy.com/user/lburnsl2theb/","","4","8","2082","2"
"https://www.udemy.com/applied-machine-learning-in-r/","Bogdan Anastasiei","https://www.udemy.com/user/bogdananastasiei/","","4.4","1080","32382","7"
"https://www.udemy.com/introduction-spss/","Quantitative Specialists","https://www.udemy.com/user/ronaldyockey/","","4.3","548","5479","9"
"https://www.udemy.com/regression-statistics/","Quantitative Specialists","https://www.udemy.com/user/ronaldyockey/","","4.3","548","5479","9"
"https://www.udemy.com/learn-r-programming-from-scratch/","Sunil Kumar Gupta","https://www.udemy.com/user/sunilkumargupta5/","","3.8","760","21068","13"
"https://www.udemy.com/programming-statistical-applications-in-r/","Geoffrey Hubona, Ph.D.","https://www.udemy.com/user/drgeoffreyhubona/","","4","1600","13300","28"
"https://www.udemy.com/logistic-regression-workshop-using-r-step-by-step-modeling/","Gopal Prasad Malakar","https://www.udemy.com/user/gopalprasadmalakar/","","4.2","2186","25469","16"
"https://www.udemy.com/learn-data-analytics-with-kibana/","Bigdata ABCD","https://www.udemy.com/user/dd8c2dfc-52f6-41bf-8c9e-7ff45ba235ed/","","4","397","2282","5"
"https://www.udemy.com/linear-regression-glms-and-gams-with-r/","Geoffrey Hubona, Ph.D.","https://www.udemy.com/user/drgeoffreyhubona/","","4","1600","13301","28"
"https://www.udemy.com/data-mining-with-rattle/","Geoffrey Hubona, Ph.D.","https://www.udemy.com/user/drgeoffreyhubona/","","4","1600","13301","28"
"https://www.udemy.com/introduction-to-microstrategy-report-development/","Adastra Academy","https://www.udemy.com/user/adastraacademy/","","4","1318","12748","6"
"https://www.udemy.com/forecasting-models-with-r/","Diego Fernandez","https://www.udemy.com/user/diego-fernandez-2/","","3.9","567","3778","23"
"https://www.udemy.com/statistics-by-example/","Gopal Prasad Malakar","https://www.udemy.com/user/gopalprasadmalakar/","","4.2","2186","25456","16"
"https://www.udemy.com/microsoft-excel-in-75-minutes-part-3/","Startup Saturdays","https://www.udemy.com/user/startupsaturdays/","","4","405","30922","14"
"https://www.udemy.com/mysql-and-database-management-from-beginner-to-expert/","William Starr","https://www.udemy.com/user/william-starr/","","4.1","24","220","1"
"https://www.udemy.com/microsoft-excel-in-75-minutes-part-5/","Startup Saturdays","https://www.udemy.com/user/startupsaturdays/","","4","405","30922","14"
"https://www.udemy.com/alteryx-real-life-exercises-for-data-analytics/","Renato Baruti","https://www.udemy.com/user/renato-baruti/","","3.8","141","593","2"
"https://www.udemy.com/textminingwithr/","Nisha Kiran","https://www.udemy.com/user/nishakiran/","","3.4","94","3013","6"
"https://www.udemy.com/tableau-introduction-dataset-analysis/","Erik Rood","https://www.udemy.com/user/erik-rood/","","3.4","160","1716","5"
"https://www.udemy.com/baseball2/","Charles Redmond","https://www.udemy.com/user/charlesredmond/","","4.6","2316","29115","7"
"https://www.udemy.com/the-visual-guide-on-how-neural-networks-learn-from-data/","Mauricio Maroto","https://www.udemy.com/user/mauricio-maroto-2/","","4.1","184","1151","4"
"https://www.udemy.com/regression-machine-learning-with-r/","Diego Fernandez","https://www.udemy.com/user/diego-fernandez-2/","","3.9","567","3781","23"
"https://www.udemy.com/tableauwithme/","Erik Rood","https://www.udemy.com/user/erik-rood/","","3.4","160","1716","5"
"https://www.udemy.com/musketeers-app-online-roulette-numbers-forecasting-app/","Petr Kulhanek","https://www.udemy.com/user/petr-kulhanek/","","3.9","58","3398","6"
"https://www.udemy.com/ontologies-for-business-analysis/","Dr. Tish Chungoora","https://www.udemy.com/user/tishchungoora/","","4.1","331","4580","6"
"https://www.udemy.com/to-understand-statistics-behind-six-sigma-part-i/","László Csanaki Bognár","https://www.udemy.com/user/bognrlszlphd/","","4.5","313","5359","3"
"https://www.udemy.com/jigsaw-academy-analytics-for-beginners/","Jigsaw Academy","https://www.udemy.com/user/jigsawacademy/","","3.9","138","1040","2"
"https://www.udemy.com/forecast-anything-with-excel/","Mauricio Maroto","https://www.udemy.com/user/mauricio-maroto-2/","","4.1","184","1151","4"
"https://www.udemy.com/decision-tree-theory-application-and-modeling-using-r/","Gopal Prasad Malakar","https://www.udemy.com/user/gopalprasadmalakar/","","4.2","2186","25469","16"
"https://www.udemy.com/crystal-reports-for-sap-business-one/","Michael Taylor","https://www.udemy.com/user/michaeltaylor26/","","4.4","115","645","1"
"https://www.udemy.com/spss-data-analysis-spss-online-video-training-course/","SPSS Statisticians MyProjects","https://www.udemy.com/user/ademola-adeyemo-2/","","4","85","406","1"
"https://www.udemy.com/predictive-analytics-understanding-arima/","Business Consulting","https://www.udemy.com/user/anamind-consulting/","","3.4","37","1577","6"
"https://www.udemy.com/sample-bias-in-predictive-analytics/","Predictive Analytics","https://www.udemy.com/user/analyticsonlinecourses/","","3.9","47","2119","3"
"https://www.udemy.com/microsoft-excel-in-75-minutes-part-4/","Startup Saturdays","https://www.udemy.com/user/startupsaturdays/","","4","405","30922","14"
"https://www.udemy.com/business-analytics-with-big-data-a-complete-guide/","Global Learning Labs, Excellence in Learning","https://www.udemy.com/user/globallearninglabs/","","4.3","176","2667","9"
"https://www.udemy.com/ibm-spss-modeler-getting-stated/","Sandy Midili","https://www.udemy.com/user/sandymidili/","","4","157","707","10"
"https://www.udemy.com/start-up-guide-for-microsoft-dynamics-365/","Packt Publishing","https://www.udemy.com/user/packtpublishing/","","4","9541","65841","748"
"https://www.udemy.com/learn-sql-with-ease/","Marco Eder","https://www.udemy.com/user/a4ef90e3-c0ba-49c6-82b6-2d86c13729dc/","","4.5","113","623","2"
"https://www.udemy.com/data-analysis-with-r/","Mangirdas Adomaitis","https://www.udemy.com/user/mangirdas/","","4.2","36","1545","2"
"https://www.udemy.com/extra-fundamentals-of-r/","Geoffrey Hubona, Ph.D.","https://www.udemy.com/user/drgeoffreyhubona/","","4","1600","13301","28"
"https://www.udemy.com/spss-essentials/","Dr Tendayi Viki","https://www.udemy.com/user/gtendayiviki/","","4.3","47","384","1"
"https://www.udemy.com/filemaker/","Infinite Skills","https://www.udemy.com/user/infiniteskills/","","4.4","52946","769751","331"
"https://www.udemy.com/diydashboards/","Luke Rochester","https://www.udemy.com/user/lukerochester2/","","4.2","46","369","1"
"https://www.udemy.com/easy-excel-pivot-tables-data-analysis-with-igor/","Igor Ovchinnikov","https://www.udemy.com/user/igorovchinnikov/","","4.5","517","6263","10"
"https://www.udemy.com/cluster-analysis-motivation-theory-practical-application/","Gopal Prasad Malakar","https://www.udemy.com/user/gopalprasadmalakar/","","4.2","2186","25457","16"
"https://www.udemy.com/mastering-statistical-quality-control-with-minitab/","László Csanaki Bognár","https://www.udemy.com/user/bognrlszlphd/","","4.5","313","5359","3"
"https://www.udemy.com/data-visualization/","ATI - Analytics Training Institute","https://www.udemy.com/user/gautammunshi/","","3.6","277","9677","13"
"https://www.udemy.com/regression-machine-learning-with-python/","Diego Fernandez","https://www.udemy.com/user/diego-fernandez-2/","","3.9","567","3779","23"
"https://www.udemy.com/conceptual-foundations-of-pls-path-modeling/","Geoffrey Hubona, Ph.D.","https://www.udemy.com/user/drgeoffreyhubona/","","4","1600","13300","28"
"https://www.udemy.com/data-analysis-statistical-optimization-using-ms-excel/","Gopal Prasad Malakar","https://www.udemy.com/user/gopalprasadmalakar/","","4.2","2186","25456","16"
"https://www.udemy.com/agile-experiment-analytics/","Larry Wai","https://www.udemy.com/user/larrywai/","","4.2","78","2231","2"
"https://www.udemy.com/excel-and-business-analytics_1/","Jeff Knowlton","https://www.udemy.com/user/jeffknowlton2/","","4.6","775","6828","5"
"https://www.udemy.com/business-analysis-series-bpmn-20-in-practice/","Jack Zadegan","https://www.udemy.com/user/jackzadegan/","","4.2","23","629","1"
"https://www.udemy.com/forecasting-models-with-excel/","Diego Fernandez","https://www.udemy.com/user/diego-fernandez-2/","","3.9","567","3780","23"
"https://www.udemy.com/master-elasticsearch-on-hadoop-ecosystem-with-data-pipelines/","Neeraj Malhotra","https://www.udemy.com/user/uniqbank/","","3.9","24","196","1"
"https://www.udemy.com/power-query-advanced/","Doug Burke","https://www.udemy.com/user/doug-burke/","","3.9","55","1462","4"
"https://www.udemy.com/dashboarding-and-analytics-with-sap-lumira/","Ellie Babadi Koerber","https://www.udemy.com/user/ellie-babadi/","","3.3","17","921","2"
"https://www.udemy.com/website-analytics/","Andrew Williams","https://www.udemy.com/user/andrewwilliams17/","","4.5","4996","35593","24"
"https://www.udemy.com/introductory-statistics-part1-descriptive-statistics/","Luc Zio","https://www.udemy.com/user/luczio/","","3.8","114","1832","9"
"https://www.udemy.com/manova-spss/","Quantitative Specialists","https://www.udemy.com/user/ronaldyockey/","","4.3","548","5479","9"
"https://www.udemy.com/mastering-business-analysis-through-effective-communication/","Teresa Bennett","https://www.udemy.com/user/teresa-bennett/","","3.5","32","168","1"
"https://www.udemy.com/multiple-regression-analysis-with-python/","Diego Fernandez","https://www.udemy.com/user/diego-fernandez-2/","","3.9","567","3778","23"
"https://www.udemy.com/data-science/","Atul Bhardwaj","https://www.udemy.com/user/atulbhardwaj4/","","3.2","27","748","1"
"https://www.udemy.com/baseball3/","Charles Redmond","https://www.udemy.com/user/charlesredmond/","","4.6","2316","29120","7"
"https://www.udemy.com/unsinkable-data-science-with-python/","Prasant Sudhakaran","https://www.udemy.com/user/prasantsudhakaran2/","","4.7","16","122","1"
"https://www.udemy.com/real-world-hadoop-deploying-with-cloudera-manager/","Toyin Akin","https://www.udemy.com/user/toyinakin/","","3.8","153","1474","15"
"https://www.udemy.com/google-analytics-in-an-hour/","Corey Rabazinski","https://www.udemy.com/user/coreyrabazinski/","","4.3","1559","24108","5"
"https://www.udemy.com/sql-fundamentals-for-excel-users/","Lukas Halim","https://www.udemy.com/user/lukashalim/","","4.5","1436","6270","2"
"https://www.udemy.com/the-complete-guide-to-tensorflow-1x/","Packt Publishing","https://www.udemy.com/user/packtpublishing/","","4","9541","65810","746"
"https://www.udemy.com/data-analysis-for-big-data/","Illumeo Learning","https://www.udemy.com/user/illumeo/","","4.4","524","2404","239"
"https://www.udemy.com/data-analysis-for-big-data/","Michael McDonald","https://www.udemy.com/user/af555bf8-fce3-464a-b371-1e6d496420d0/","","4.3","29","182","9"
"https://www.udemy.com/complete-big-data-hadoop-masterclass/","Rakesh Naga Chinta","https://www.udemy.com/user/rakesh-chinta-2/","","4.8","9","94","2"
"https://www.udemy.com/business-analytics/","The Art Of Service","https://www.udemy.com/user/theartofservice/","","3.8","640","5864","57"
"https://www.udemy.com/sem-using-amos/","Dr. Sanjay Singh","https://www.udemy.com/user/drsanjaysingh/","","4.2","167","1644","4"
"https://www.udemy.com/data-science-and-machine-learning-for-managers-and-mbas/","Kumar V","https://www.udemy.com/user/kumarv/","","4.6","5","54","2"
"https://www.udemy.com/user-feedback-surveys/","Matthew Niederberger","https://www.udemy.com/user/matthewniederberger/","","4.6","8","563","1"
"https://www.udemy.com/big-data-business-intelligence/","Michael McDonald","https://www.udemy.com/user/36cdce99-e858-44b3-8f53-98764058792e/","","4.3","50","299","2"
"https://www.udemy.com/forecasting-models-with-python/","Diego Fernandez","https://www.udemy.com/user/diego-fernandez-2/","","3.9","567","3778","23"
"https://www.udemy.com/learning-path-elasticsearch-and-angularjs-intraweb-search/","Packt Publishing","https://www.udemy.com/user/packtpublishing/","","4","9541","65800","746"
"https://www.udemy.com/practical-foundations-of-r-programming/","Geoffrey Hubona, Ph.D.","https://www.udemy.com/user/drgeoffreyhubona/","","4","1600","13301","28"
"https://www.udemy.com/data-and-analytics/","Classrack +","https://www.udemy.com/user/kalebhartje2/","","4.2","10","323","2"
"https://www.udemy.com/getting-started-with-natural-language-processing-in-java/","Packt Publishing","https://www.udemy.com/user/packtpublishing/","","4","9541","65841","748"
"https://www.udemy.com/splunk-overview/","Bigdata ABCD","https://www.udemy.com/user/dd8c2dfc-52f6-41bf-8c9e-7ff45ba235ed/","","4","397","2283","5"
"https://www.udemy.com/business-analysis-function-modelling-using-idef0/","Dr. Tish Chungoora","https://www.udemy.com/user/tishchungoora/","","4.1","331","4580","6"
"https://www.udemy.com/excel-skills-for-insurance-professionals/","Marissa Catanzaro","https://www.udemy.com/user/marissa-catanzaro/","","4.2","11","301","1"
"https://www.udemy.com/introduction-to-r-programming-learn-r-syntax-by-example/","Gopal Prasad Malakar","https://www.udemy.com/user/gopalprasadmalakar/","","4.2","2186","25467","16"
"https://www.udemy.com/anova-spss/","Quantitative Specialists","https://www.udemy.com/user/ronaldyockey/","","4.3","548","5479","9"
"https://www.udemy.com/getting-started-with-apache-solr-search-server/","Packt Publishing","https://www.udemy.com/user/packtpublishing/","","4","9541","65834","748"
"https://www.udemy.com/advanced-excel-dashboard-with-business-intelligence/","Yoda Learning","https://www.udemy.com/user/yodalearning/","","4.3","1842","39282","50"
